"created_at","updated_at","id","timestamp","PM25","PM10","O3","SO2","NO","NO2","NOX","CO","CH4","NMHC","THC","wind_speed","wind_gust_speed","wind_direction","wind_gust_direction","wind_gust_timestamp","air_humidity","air_temperature","container_humidity","container_temperature","solar_radiation","rain_intensity","station_id","AQI","AQI_detail","AQI_parameter","PM25_AQI","PM10_AQI","O3_AQI","SO2_AQI","NO2_AQI","CO_AQI","CH4_AQI"
"2025-05-24 11:53:50.46336+00","2025-05-29 09:30:27.548192+00","12789","2025-05-05 11:00:00+00","7.77","14.9218","86.0402","4.6487","2.3552","12.352","8.3175","360.6834","2.8709","0.1909","3.062","1.7376","5.47","77.1092","64","10.39","53.401","33.1724","28.378","28.8121","443.7518","0","DKJ33",74,"{""CO"": 24, ""O3"": 17, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","17","3","18","24","4"
"2025-05-24 11:53:50.466963+00","2025-05-29 09:23:26.519721+00","12790","2025-05-05 11:30:00+00","7.7155","12.4998","94.332","3.7769","1.2427","10.8768","6.6592","347.396","2.2389","0.2049","2.4435","1.5049","5.16","89.8991","106","11.19","52.0918","33.6909","27.1266","28.0479","470.309","0","DKJ33",74,"{""CO"": 24, ""O3"": 17, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","17","3","18","24","4"
"2025-05-24 11:53:50.472232+00","2025-05-29 09:23:26.541258+00","12791","2025-05-05 12:00:00+00","8.4688","16.3786","112.2656","5.0474","0.9906","11.416","6.7383","417.3413","2.1481","0.2564","2.4038","1.0975","4","109.9902","105","11.49","52.6925","33.8988","26.9097","28.9998","297.0009","0","DKJ33",74,"{""CO"": 24, ""O3"": 17, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","17","3","18","24","4"
"2025-05-24 11:53:50.47696+00","2025-05-29 09:30:27.579622+00","12792","2025-05-05 13:00:00+00","0","0","159.0918","10.568","1.1677","14.9776","8.735","392.3753","2.1791","0.2442","2.4215","1.6432","4.73","61.1177","90","12.45","51.4672","34.2215","27.8804","30.4895","556.9443","0","DKJ33",75,"{""CO"": 25, ""O3"": 17, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 39, ""PM25"": 75}","PM25","75","39","17","3","18","25","4"
"2025-05-24 11:53:50.482643+00","2025-05-29 09:23:26.565432+00","12793","2025-05-05 14:00:00+00","0","0","121.9418","8.604","4.2948","19.1664","13.4183","337.2373","1.8038","0.1989","2.4148","1.455","5.08","65.0606","101","13.33","52.1012","33.8261","30.7621","31.6475","310.1422","0","DKJ33",75,"{""CO"": 25, ""O3"": 17, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 39, ""PM25"": 75}","PM25","75","39","17","3","18","25","4"
"2025-05-24 11:53:50.48785+00","2025-05-29 09:30:27.607213+00","12794","2025-05-05 14:30:00+00","0","0","82.402","5.1672","3.9021","17.8864","12.4375","343.6847","3.7445","0.4812","2.3983","2.5128","5.39","31.2931","39","14.09","51.6288","34.1762","27.34","30.335","592.7299","0","DKJ33",75,"{""CO"": 25, ""O3"": 16, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 39, ""PM25"": 75}","PM25","75","39","16","3","18","25","4"
"2025-05-24 11:53:50.497648+00","2025-05-29 09:23:26.590369+00","12795","2025-05-05 15:00:00+00","0","0","86.2322","3.76","2.499","14.9296","9.775","327.2053","2.1764","0.1709","1.9993","1.6856","4.85","57.4388","24","14.33","52.5514","34.3173","25.771","30.6812","460.9536","0","DKJ33",75,"{""CO"": 25, ""O3"": 16, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 75}","PM25","75","38","16","3","18","25","4"
"2025-05-24 11:53:50.504402+00","2025-05-29 09:23:26.629275+00","12796","2025-05-05 15:30:00+00","0","0","84.2464","2.9452","1.5125","12.8848","7.9208","330.8044","2.2683","0.7467","6.8576","1.9651","5.5","25.8303","9","15.17","54.8457","34.0594","26.7926","28.804","413.8506","0","DKJ33",74,"{""CO"": 25, ""O3"": 16, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","16","3","18","25","4"
"2025-05-24 11:53:50.509368+00","2025-05-29 09:30:27.638196+00","12797","2025-05-05 16:00:00+00","7.8714","13.6718","69.6671","2.2722","1.4343","17.8699","10.4546","416.328","2.258","0.2502","2.5086","1.7425","4.81","27.9278","25","15.53","59.1668","33.0834","27.3186","27.7543","109.8681","0","DKJ33",74,"{""CO"": 25, ""O3"": 16, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","16","3","18","25","4"
"2025-05-24 11:53:50.517699+00","2025-05-29 09:23:26.656384+00","12798","2025-05-05 16:30:00+00","12.2979","24.4423","59.638","2.0112","1.3605","16.5477","9.707","430.578","2.2137","0.2237","2.4376","3.11","10.32","75.5079","52","16.24","67.0353","30.6355","29.0648","27.8255","62.7627","2","DKJ33",74,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","15","3","18","25","4"
"2025-05-24 11:53:50.523462+00","2025-05-29 09:30:27.662818+00","12799","2025-05-05 17:00:00+00","18.7634","43.0048","56.1676","1.802","1.3417","18.0832","10.4917","296.4","2.1451","0.1619","2.3076","2.7954","10.31","359.9928","37","16.32","89.9332","25.4572","32.3567","28.7403","16.5732","10","DKJ33",74,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","15","3","18","25","4"
"2025-05-24 11:53:50.52971+00","2025-05-29 09:23:26.688362+00","12800","2025-05-05 17:30:00+00","28.3058","41.0789","43.8651","1.9606","0.8635","23.0576","12.7","604.8713","2.1811","0.3764","2.5571","0.9063","5.06","232.1517","247","17.09","93.2644","25.327","26.0753","27.581","9.0756","0","DKJ33",75,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 39, ""PM25"": 75}","PM25","75","39","15","3","18","25","4"
"2025-05-24 11:53:50.533814+00","2025-05-29 09:23:26.716833+00","12801","2025-05-05 18:00:00+00","36.3218","46.0853","29.8304","1.8058","0.7021","31.6416","17.0417","1049.9907","2.2779","0.5132","2.791","0.6759","3.85","254.1581","255","17.54","93.8791","25.3391","29.4883","28.2729","0.9604","0","DKJ33",75,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 39, ""PM25"": 75}","PM25","75","39","15","3","18","25","4"
"2025-05-24 11:53:50.538231+00","2025-05-29 09:30:27.698188+00","12802","2025-05-05 18:30:00+00","10.5077","16.2335","36.8887","1.834","0.5604","29.5552","15.8417","957.98","2.1866","0.4723","2.6594","1.5335","4.06","270.2977","278","18.21","91.0113","25.2426","27.3062","28.6564","0","0","DKJ33",74,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","15","3","18","25","4"
"2025-05-24 11:53:50.543896+00","2025-05-29 09:23:26.74535+00","12803","2025-05-05 19:00:00+00","16.9861","22.2018","32.3331","2.0041","0.2917","34.44","18.1708","1069.5607","2.2188","0.5266","2.7446","1.2732","3.9","241.5788","246","18.34","90.5955","25.4261","25.8939","28.3581","0","0","DKJ33",74,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 3, ""PM10"": 38, ""PM25"": 74}","PM25","74","38","15","3","18","25","4"
"2025-05-24 11:53:50.548548+00","2025-05-29 09:23:26.772828+00","12804","2025-05-05 19:30:00+00","20.1239","27.0332","26.2398","2.0503","0.6875","38.8944","20.8075","1186.9426","2.2823","0.5941","2.8745","0.8136","3.16","215.1974","199","19.05","90.7798","25.6624","26.8763","28.2208","0","0","DKJ33",73,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 4, ""PM10"": 37, ""PM25"": 73}","PM25","73","37","15","4","18","25","4"
"2025-05-24 11:53:50.554499+00","2025-05-29 09:30:27.727392+00","12805","2025-05-05 20:00:00+00","26.8368","36.4285","24.9964","2.254","1.1646","40.7616","22.1617","2031.4547","2.4236","0.8884","3.3121","0.4673","2.41","155.3044","168","19.57","89.9122","25.9293","26.3603","28.1502","0","0","DKJ33",72,"{""CO"": 25, ""O3"": 15, ""CH4"": 4, ""NO2"": 18, ""SO2"": 4, ""PM10"": 37, ""PM25"": 72}","PM25","72","37","15","4","18","25","4"
"2025-05-24 11:53:50.558866+00","2025-05-29 09:23:26.804672+00","12806","2025-05-05 20:30:00+00","22.7588","31.3603","31.1316","2.4081","1.1125","35.3552","19.3042","1402.0986","2.3715","0.6981","3.0693","0.8282","2.9","181.9333","156","20.02","87.5624","26.1921","26.6103","28.2887","0","0","DKJ33",71,"{""CO"": 24, ""O3"": 16, ""CH4"": 4, ""NO2"": 18, ""SO2"": 4, ""PM10"": 37, ""PM25"": 71}","PM25","71","37","16","4","18","24","4"
"2025-05-24 11:53:50.56346+00","2025-05-29 09:30:27.756718+00","12807","2025-05-05 21:00:00+00","26.8889","34.6067","32.4156","2.2917","0.8135","32.5424","17.6","1191.1733","2.3338","0.6104","2.9416","0.8736","3.69","211.1712","200","20.33","86.8365","26.2405","25.8066","28.1544","0","0","DKJ33",71,"{""CO"": 24, ""O3"": 16, ""CH4"": 4, ""NO2"": 17, ""SO2"": 4, ""PM10"": 36, ""PM25"": 71}","PM25","71","36","16","4","17","24","4"
"2025-05-24 11:53:50.569557+00","2025-05-29 09:30:27.784496+00","12808","2025-05-05 21:30:00+00","25.4519","34.3311","27.4071","2.22","1.0104","33.5168","18.265","1239.9274","2.6424","0.6306","3.2734","0.4874","1.81","207.0189","204","21.1","88.9925","26.0176","26.7993","28.3826","0","0","DKJ33",70,"{""CO"": 23, ""O3"": 16, ""CH4"": 4, ""NO2"": 17, ""SO2"": 4, ""PM10"": 36, ""PM25"": 70}","PM25","70","36","16","4","17","23","4"
"2025-05-24 11:53:50.573209+00","2025-05-29 09:23:26.831686+00","12809","2025-05-05 22:00:00+00","27.9754","37.1999","24.6898","2.2234","0.799","32.0912","17.3533","1228.5526","2.7459","0.6828","3.4295","0.4231","1.74","235.4101","241","21.48","89.5846","26.0564","25.4953","27.9591","0","0","DKJ33",69,"{""CO"": 23, ""O3"": 16, ""CH4"": 4, ""NO2"": 17, ""SO2"": 4, ""PM10"": 36, ""PM25"": 69}","PM25","69","36","16","4","17","23","4"
"2025-05-24 11:53:50.576825+00","2025-05-29 09:23:26.850889+00","12810","2025-05-05 22:30:00+00","26.3293","34.922","24.2402","2.242","0.9146","33.9744","18.4267","1321.1207","2.5671","0.6678","3.2353","0.6809","2.29","219.3101","206","22.16","87.5035","26.2926","27.1408","28.2447","0","0","DKJ33",69,"{""CO"": 22, ""O3"": 17, ""CH4"": 4, ""NO2"": 17, ""SO2"": 4, ""PM10"": 35, ""PM25"": 69}","PM25","69","35","17","4","17","22","4"
"2025-05-24 11:53:50.581111+00","2025-05-29 09:30:27.8061+00","12811","2025-05-05 23:00:00+00","23.6783","35.5374","30.0384","2.4473","0.5927","29.544","15.8617","1151.096","2.4561","0.6497","3.1058","0.4407","1.83","241.9401","256","22.44","86.2157","26.0679","25.7001","27.8974","0","0","DKJ33",68,"{""CO"": 22, ""O3"": 17, ""CH4"": 4, ""NO2"": 17, ""SO2"": 4, ""PM10"": 35, ""PM25"": 68}","PM25","68","35","17","4","17","22","4"
"2025-05-24 11:53:50.587577+00","2025-05-29 09:23:26.881145+00","12812","2025-05-05 23:30:00+00","29.6194","41.1903","18.8211","2.6593","0.9115","30.6896","16.7133","1282.6013","2.6824","0.7563","3.4395","0.0334","0.69","151.634","151","23.19","89.3174","25.6576","26.606","28.264","0","0","DKJ33",68,"{""CO"": 21, ""O3"": 17, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 35, ""PM25"": 68}","PM25","68","35","17","4","16","21","4"
"2025-05-24 11:53:50.593012+00","2025-05-29 09:30:27.841042+00","12813","2025-05-06 00:00:00+00","31.33","42.9568","22.1036","2.4656","1.0354","28.1408","15.485","1211.7947","2.5972","0.7","3.2957","0.7459","2.19","192.8895","203","23.41","88.5442","25.4728","25.6865","27.9384","0","0","DKJ33",68,"{""CO"": 20, ""O3"": 17, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 34, ""PM25"": 68}","PM25","68","34","17","4","16","20","4"
"2025-05-24 11:53:50.596222+00","2025-05-29 09:23:26.912828+00","12814","2025-05-06 00:30:00+00","32.7114","46.5806","21.8718","2.4301","0.799","24.728","13.5183","1084.4567","2.7033","0.6677","3.3703","0.2926","1.32","182.8617","180","0.26","88.3915","25.4857","26.6721","27.9638","0","0","DKJ33",67,"{""CO"": 20, ""O3"": 17, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 34, ""PM25"": 67}","PM25","67","34","17","4","16","20","4"
"2025-05-24 11:53:50.603959+00","2025-05-29 09:23:26.935918+00","12815","2025-05-06 01:00:00+00","38.6122","49.9233","19.8364","2.4661","1.1896","21.4224","12.1092","954.6107","2.738","0.6767","3.4144","0.2546","1.29","210.6751","203","0.58","90.6875","25.2119","26.6468","28.3931","0","0","DKJ33",67,"{""CO"": 19, ""O3"": 18, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 34, ""PM25"": 67}","PM25","67","34","18","4","16","19","4"
"2025-05-24 11:53:50.607667+00","2025-05-29 09:30:27.874458+00","12816","2025-05-06 01:30:00+00","36.4412","47.8323","19.0273","2.2637","1.1302","19.232","10.9208","872.138","2.8113","0.614","3.426","0.2595","1.53","210.004","227","1.01","91.5324","25.1241","27.0071","28.2022","0","0","DKJ33",67,"{""CO"": 18, ""O3"": 18, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 34, ""PM25"": 67}","PM25","67","34","18","4","16","18","4"
"2025-05-24 11:53:50.610834+00","2025-05-29 09:23:26.956916+00","12817","2025-05-06 02:00:00+00","43.6753","52.4365","14.8529","2.2148","0.7844","17.5552","9.7708","824.562","2.9447","0.6373","3.5831","0.5889","1.56","244.7191","246","1.52","92.5001","25.1015","25.4626","28.0474","0","0","DKJ33",66,"{""CO"": 18, ""O3"": 18, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 34, ""PM25"": 66}","PM25","66","34","18","4","15","18","4"
"2025-05-24 11:53:50.614899+00","2025-05-29 09:23:26.973614+00","12818","2025-05-06 02:30:00+00","51.4455","61.2263","10.8569","2.2453","0.999","22.1392","12.33","928.644","2.9187","0.6775","3.5975","0.5983","1.68","245.8368","210","2.28","92.4767","25.1086","26.5146","28.08","0","0","DKJ33",67,"{""CO"": 17, ""O3"": 18, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","18","4","15","17","4"
"2025-05-24 11:53:50.619575+00","2025-05-29 09:30:27.899299+00","12819","2025-05-06 03:00:00+00","64.6382","67.6573","7.7582","2.4669","1.5281","29.0304","16.3425","1113.3113","3.0311","0.7568","3.7867","0.2527","1.25","199.7488","207","2.49","91.8069","25.1843","26.6984","28.2811","0","0","DKJ33",67,"{""CO"": 16, ""O3"": 18, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","18","4","15","16","4"
"2025-05-24 11:53:50.622556+00","2025-05-29 09:23:26.993294+00","12820","2025-05-06 03:30:00+00","70.4276","65.8119","6.8616","2.139","0.9833","26.0432","14.3508","1098.428","3.2441","0.7682","4.0114","0.0762","0.91","172.5201","169","3","92.6051","25.1461","27.4872","27.6939","0","0","DKJ33",67,"{""CO"": 16, ""O3"": 18, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","18","4","16","16","4"
"2025-05-24 11:53:50.627475+00","2025-05-29 09:30:27.927432+00","12821","2025-05-06 04:00:00+00","53.8327","46.1557","4.6987","2.2798","1.5115","24.0096","13.7142","1254.304","3.4101","0.782","4.1914","0.0036","0.91","345.0928","110","3.32","93.8697","24.9738","28.1256","28.4195","0","0","DKJ33",67,"{""CO"": 15, ""O3"": 18, ""CH4"": 4, ""NO2"": 16, ""SO2"": 4, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","18","4","16","15","4"
"2025-05-24 11:53:50.632326+00","2025-05-29 09:23:27.013505+00","12822","2025-05-06 05:00:00+00","52.921","50.8695","2.474","2.0193","1.75","19.9952","11.8142","1122.0514","3.4576","0.7991","4.2555","0.2147","1.15","217.1149","249","4.48","95.7239","24.7465","29.1159","28.2099","0","0","DKJ33",67,"{""CO"": 14, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","19","3","16","14","4"
"2025-05-24 11:53:50.643463+00","2025-05-29 09:23:27.031781+00","12823","2025-05-06 05:30:00+00","55.3328","49.0048","1.8407","2.1632","5.2271","18.9824","14.0683","1397.3234","3.7392","0.9786","4.7172","0.1277","0.77","175.9804","223","5.26","95.4333","24.7256","26.6159","28.0448","0","0","DKJ33",67,"{""CO"": 14, ""O3"": 18, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","18","3","16","14","4"
"2025-05-24 11:53:50.649357+00","2025-05-29 09:30:27.956995+00","12824","2025-05-06 06:00:00+00","63.0618","45.3799","6.248","2.3362","7.4469","20.1312","16.4425","1290.8727","3.9403","0.9102","4.8506","0.3709","1.35","223.7148","160","5.46","95.722","24.577","26.6444","28.2466","1.6068","0","DKJ33",67,"{""CO"": 14, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","19","3","16","14","4"
"2025-05-24 11:53:50.655505+00","2025-05-29 09:23:27.053715+00","12825","2025-05-06 06:30:00+00","57.925","54.9997","13.4867","2.1546","7.2615","22.536","17.5467","1261.0934","4.0532","0.8063","4.8589","0.4259","1.77","230.1641","214","6.14","94.2047","24.7825","27.505","27.5822","25.0087","0","DKJ33",67,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","19","3","16","13","4"
"2025-05-24 11:53:50.660628+00","2025-05-29 09:30:27.985233+00","12826","2025-05-06 07:00:00+00","42.6391","55.6836","13.5242","2.7719","17.1792","29.7168","29.2208","1883.1027","3.9233","0.9748","4.8977","0.2739","1.54","178.9908","188","6.49","88.0638","26.0443","28.2905","28.3514","77.27","0","DKJ33",67,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","19","3","16","13","4"
"2025-05-24 11:53:50.670891+00","2025-05-29 09:23:27.076171+00","12827","2025-05-06 07:30:00+00","37.3176","50.7149","25.0367","3.3291","14.1031","41.2352","32.7592","2070.9368","3.7654","0.9869","4.7523","0.2027","1.07","153.505","160","7.11","80.348","27.979","26.1663","28.0992","156.8178","0","DKJ33",67,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","19","3","16","13","4"
"2025-05-24 11:53:50.67629+00","2025-05-29 09:23:27.102372+00","12828","2025-05-06 08:00:00+00","27.0505","39.9169","46.3","3.0684","5.0021","33.1936","21.29","1637.3947","3.0117","0.7464","3.7593","0.2892","1.24","183.0194","133","7.38","73.1659","29.6161","25.7107","28.2994","258.3538","0","DKJ33",66,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 66}","PM25","66","35","19","3","16","13","4"
"2025-05-24 11:53:50.68335+00","2025-05-29 09:30:28.00946+00","12829","2025-05-06 08:30:00+00","20.7228","33.3527","63.8262","3.57","2.1927","21.872","13.1458","1224.9174","2.6094","0.7711","3.3817","0.2091","1.7","149.5031","138","8.21","67.4822","31.226","26.3407","28.6652","337.3792","0","DKJ33",66,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 34, ""PM25"": 66}","PM25","66","34","19","3","16","13","4"
"2025-05-24 11:53:50.687215+00","2025-05-29 09:23:27.129498+00","12830","2025-05-06 09:00:00+00","20.2466","31.971","63.4798","7.1442","1.3271","13.9232","8.3133","1221.244","2.338","1.4071","3.7455","0.3317","2.04","139.3706","147","8.38","64.3601","31.9217","25.9114","28.6382","424.3431","0","DKJ33",66,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 34, ""PM25"": 66}","PM25","66","34","19","3","16","13","4"
"2025-05-24 11:53:50.691941+00","2025-05-29 09:30:28.035279+00","12831","2025-05-06 09:30:00+00","21.9974","32.4394","83.6256","5.2887","0.7854","11.9104","6.8317","1791.5986","2.4265","2.2425","4.6683","0.2949","2.12","75.508","87","9.1","61.1504","32.6869","27.4699","28.4611","498.2425","0","DKJ33",66,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 34, ""PM25"": 66}","PM25","66","34","19","4","15","13","4"
"2025-05-24 11:53:50.697504+00","2025-05-29 09:23:27.151931+00","12832","2025-05-06 10:00:00+00","16.7141","27.9551","118.0653","3.7058","0.8302","18.8368","10.475","1208.3113","2.2632","0.9911","3.2537","0.8607","4.02","103.2078","96","9.58","60.3802","32.8168","26.3536","29.2119","567.408","0","DKJ33",66,"{""CO"": 13, ""O3"": 19, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 34, ""PM25"": 66}","PM25","66","34","19","4","15","13","4"
"2025-05-24 11:53:50.702887+00","2025-05-29 09:23:27.185938+00","12833","2025-05-06 10:30:00+00","13.9983","23.1665","130.5078","2.9069","0.851","20.2592","11.2325","645.24","2.2637","0.3656","2.6294","0.5996","2.17","81.5083","92","10.27","58.2569","33.3145","25.4072","28.3199","552.7285","0","DKJ33",66,"{""CO"": 13, ""O3"": 20, ""CH4"": 4, ""NO2"": 15, ""SO2"": 4, ""PM10"": 35, ""PM25"": 66}","PM25","66","35","20","4","15","13","4"
"2025-05-24 11:53:50.706758+00","2025-05-29 09:30:28.055942+00","12834","2025-05-06 11:00:00+00","20.3302","31.0762","164.2342","3.1594","0.6771","22.6624","12.345","841.054","2.4079","0.4814","2.8895","0.1277","2.47","217.6777","0","10.44","58.3967","33.5197","27.4781","29.0732","408.7659","0","DKJ33",67,"{""CO"": 13, ""O3"": 21, ""CH4"": 3, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","21","3","16","13","3"
"2025-05-24 11:53:50.710792+00","2025-05-29 09:23:27.221921+00","12835","2025-05-06 11:30:00+00","19.941","31.2107","188.7129","3.1487","0.2729","19.64","10.4475","683.5187","3.1345","0.3948","3.5301","0.3834","2.59","189.0464","36","11.16","57.4349","33.7451","25.7181","28.367","379.2953","0","DKJ33",67,"{""CO"": 13, ""O3"": 21, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","21","3","16","13","4"
"2025-05-24 11:53:50.71548+00","2025-05-29 09:23:27.257554+00","12836","2025-05-06 12:00:00+00","15.3867","21.8532","187.8633","3.0687","0.1521","16.8016","8.8725","597.3727","3.1684","0.2925","3.4603","0.5797","3.36","59.7349","114","11.48","54.4747","34.4881","27.5019","28.9472","497.35","0","DKJ33",67,"{""CO"": 14, ""O3"": 22, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 36, ""PM25"": 67}","PM25","67","36","22","3","16","14","4"
"2025-05-24 11:53:50.72176+00","2025-05-29 09:30:28.076915+00","12837","2025-05-06 12:30:00+00","15.2619","22.0822","215.8331","3.5756","0.176","16.552","8.7617","549.442","2.8095","0.2751","3.0853","0.9094","3.26","56.3983","70","12.11","52.0582","34.7727","26.0966","28.543","516.7708","0","DKJ33",67,"{""CO"": 13, ""O3"": 24, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 35, ""PM25"": 67}","PM25","67","35","24","3","16","13","4"
"2025-05-24 11:53:50.726608+00","2025-05-29 09:23:27.291707+00","12838","2025-05-06 13:00:00+00","18.5634","29.3526","222.6668","3.9691","0.325","29.2944","15.5175","720.7967","2.7399","0.3787","3.1184","0.8791","3.96","337.5235","318","12.58","58.5329","33.8951","27.6409","28.083","296.0309","0","DKJ33",67,"{""CO"": 13, ""O3"": 24, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 36, ""PM25"": 67}","PM25","67","36","24","3","16","13","4"
"2025-05-24 11:53:50.730092+00","2025-05-29 09:30:28.100389+00","12839","2025-05-06 13:30:00+00","17.5428","28.8704","167.8629","5.4838","1.2698","33.536","18.4825","592.686","1.9729","0.2314","2.6579","1.7364","5.63","352.8829","354","13.01","62.1093","33.4707","29.3582","28.9214","444.5603","0","DKJ33",67,"{""CO"": 13, ""O3"": 25, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 36, ""PM25"": 67}","PM25","67","36","25","3","16","13","4"
"2025-05-24 11:53:50.732981+00","2025-05-29 09:30:28.129638+00","12840","2025-05-06 14:00:00+00","16.0662","26.1216","138.19","5.8589","1.2406","28.0624","15.6083","485.45","4.2939","0.5489","2.572","1.8586","6.58","359.7971","31","13.58","61.0338","33.744","28.1229","28.7917","392.7797","0","DKJ33",67,"{""CO"": 13, ""O3"": 25, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 36, ""PM25"": 67}","PM25","67","36","25","3","16","13","4"
"2025-05-24 11:53:50.737366+00","2025-05-29 09:23:27.326179+00","12841","2025-05-06 14:30:00+00","14.0693","23.1983","110.7498","5.0058","1.5063","31.6688","17.6992","460.3193","2.3313","0.1706","2.1532","1.9973","5.77","351.073","354","14.29","62.8484","33.2468","29.3418","28.1799","266.8057","0","DKJ33",68,"{""CO"": 13, ""O3"": 26, ""CH4"": 4, ""NO2"": 16, ""SO2"": 3, ""PM10"": 37, ""PM25"": 68}","PM25","68","37","26","3","16","13","4"
"2025-05-24 11:53:50.742596+00","2025-05-29 09:23:27.359498+00","12842","2025-05-06 15:00:00+00","10.4462","16.9304","79.66","3.9787","3.1885","33.7296","20.1183","434.0806","2.2173","0.5316","4.7178","2.5543","6.08","352.4658","337","14.56","63.0578","33.1385","31.4379","29.117","381.5904","0","DKJ33",68,"{""CO"": 13, ""O3"": 26, ""CH4"": 4, ""NO2"": 17, ""SO2"": 3, ""PM10"": 37, ""PM25"": 68}","PM25","68","37","26","3","17","13","4"
"2025-05-24 11:53:50.747814+00","2025-05-29 09:30:28.150601+00","12843","2025-05-06 15:30:00+00","11.2404","18.6318","68.4809","3.9534","2.5284","39.4134","22.5505","328.8111","2.2681","0.2453","2.5132","2.9152","6.79","354.6578","335","15.06","65.042","32.446","29.9395","27.9885","182.2731","0","DKJ33",68,"{""CO"": 13, ""O3"": 25, ""CH4"": 4, ""NO2"": 17, ""SO2"": 3, ""PM10"": 38, ""PM25"": 68}","PM25","68","38","25","3","17","13","4"
